version,candidates,scan_points,h2d_ms,kernel_ms,d2h_ms,total_ms,best_score
gpu_cuda,961,1081,1.654398,6.299202,0.167815,8.351054,0.884686
gpu_cuda,961,1081,1.362623,6.272379,0.172399,8.069487,0.950336
gpu_cuda,961,1081,1.677471,6.299046,0.182711,8.408137,0.990332
gpu_cuda,961,1081,1.500333,6.402693,0.197867,8.354751,0.978821
gpu_cuda,961,1081,1.663044,6.287587,0.155835,8.368346,0.869420
gpu_cuda,961,1081,1.737576,6.297223,0.159690,8.447513,0.829185
gpu_cuda,961,1081,1.696065,6.354827,0.192503,8.547931,0.779416
gpu_cuda,961,1081,1.616793,6.355713,0.172867,8.426836,0.774127
gpu_cuda,961,1081,1.806119,6.619623,0.510840,9.404297,0.778444
gpu_cuda,961,1081,1.691065,6.388474,0.162971,8.514232,0.767920
gpu_cuda,961,1081,1.621429,6.430194,0.179117,8.538869,0.770507
gpu_cuda,4,1081,1.939141,0.994232,0.138179,3.286348,0.950692
gpu_cuda,4,1081,1.448093,0.918607,0.124429,2.718006,0.822028
gpu_cuda,4,1081,1.400437,0.977461,0.130627,2.725924,0.748602
gpu_cuda,4,1081,1.337519,0.918294,0.129012,2.594463,0.749009
gpu_cuda,4,1081,1.480854,0.913346,0.122919,2.727329,0.775005
gpu_cuda,4,1081,1.382102,0.908555,0.140366,2.658371,0.707203
gpu_cuda,4,1081,1.384499,0.926002,0.124585,2.691235,0.978078
gpu_cuda,4,1081,1.383352,0.922981,0.121304,2.631703,0.942591
gpu_cuda,4,1081,1.388457,0.911784,0.125158,2.633317,0.844929
gpu_cuda,4,1081,1.431531,0.917877,0.128752,2.691600,0.820072
gpu_cuda,4,1081,1.401478,0.924909,0.128231,2.665297,0.772270
gpu_cuda,4,1081,1.437936,0.927512,0.128126,2.705766,0.829620
gpu_cuda,4,1081,1.391061,0.915742,0.127971,2.638265,0.867000
gpu_cuda,4,1081,1.363196,0.925169,0.138544,2.635765,0.860307
gpu_cuda,4,1081,1.394238,0.921679,0.122814,2.646964,0.803998
