version,candidates,scan_points,width,height,best_score,time_ms
baseline,4,1081,467,314,0.796771,0.203701
baseline,4,1081,467,314,0.716522,0.221565
baseline,4,1081,467,314,0.741405,0.200888
baseline,4,1081,467,314,0.751559,0.207607
baseline,4,1081,467,314,0.733010,0.192450
baseline,4,1081,467,314,0.978255,0.227764
baseline,4,1081,467,314,0.943723,0.196878
baseline,4,1081,467,314,0.858961,0.199586
baseline,4,1081,467,314,0.862683,0.201513
baseline,4,1081,467,314,0.810092,0.237659
baseline,4,1081,467,314,0.726764,0.196981
baseline,4,1081,467,314,0.806617,0.237452
baseline,4,1081,467,314,0.779235,0.200055
baseline,4,1081,467,314,0.825956,0.203753
baseline,4,1081,467,314,0.677212,0.199847
baseline,4,1081,467,314,0.724416,0.228233
baseline,4,1081,467,314,0.715880,0.237972
baseline,4,1081,467,314,0.685763,0.228388
baseline,4,1081,467,314,0.803247,0.202398
baseline,4,1081,467,314,0.772270,0.241253
baseline,4,1081,467,314,0.617544,0.207242
baseline,4,1081,467,314,0.757429,0.222555
baseline,4,1081,467,314,0.782732,0.215784
baseline,4,1081,467,314,0.509361,0.232087
baseline,256,1081,467,314,0.853585,11.313797
baseline,256,1081,467,314,0.841429,11.421038
baseline,256,1081,467,314,0.801937,11.474008
baseline,256,1081,467,314,0.819216,12.409437
baseline,256,1081,467,314,0.873258,11.424997
baseline,256,1081,467,314,0.941122,11.337027
baseline,256,1081,467,314,1.000000,11.278432
baseline,256,1081,467,314,1.000000,13.440388
baseline,256,1081,467,314,1.000000,11.176920
baseline,256,1081,467,314,0.991885,11.174576
baseline,256,1081,467,314,0.928723,11.180410
baseline,256,1081,467,314,0.880191,11.217702
baseline,256,1081,467,314,0.842216,11.211765
baseline,256,1081,467,314,0.802775,11.181139
baseline,256,1081,467,314,0.802242,11.167180
baseline,4,1081,467,314,0.952713,0.193649
baseline,4,1081,467,314,0.823337,0.194273
baseline,4,1081,467,314,0.743817,0.189430
baseline,4,1081,467,314,0.747942,0.177971
baseline,4,1081,467,314,0.778263,0.180887
baseline,4,1081,467,314,0.662887,0.177503
baseline,4,1081,467,314,0.831108,0.188909
baseline,4,1081,467,314,0.795462,0.179690
baseline,4,1081,467,314,0.715779,0.175472
baseline,4,1081,467,314,0.734324,0.179534
baseline,4,1081,467,314,0.748972,0.177399
baseline,4,1081,467,314,0.652555,0.178231
baseline,4,1081,467,314,0.723611,0.181617
baseline,4,1081,467,314,0.977512,0.178024
baseline,4,1081,467,314,0.942979,0.180887
baseline,4,1081,467,314,0.854887,0.174846
baseline,4,1081,467,314,0.863638,0.177815
baseline,4,1081,467,314,0.805841,0.178857
baseline,4,1081,467,314,0.727692,0.182555
baseline,4,1081,467,314,0.803820,0.181877
baseline,4,1081,467,314,0.777149,0.175002
baseline,4,1081,467,314,0.823580,0.181513
baseline,4,1081,467,314,0.673138,0.181253
baseline,4,1081,467,314,0.721086,0.176826
baseline,4,1081,467,314,0.712906,0.177919
baseline,4,1081,467,314,0.683920,0.179638
baseline,4,1081,467,314,0.802148,0.178283
baseline,4,1081,467,314,0.775455,0.196148
baseline,4,1081,467,314,0.620098,0.177971
baseline,4,1081,467,314,0.756507,0.182502
