version,candidates,scan_points,width,height,best_score,time_ms,threads
cpu_omp,256,1081,467,314,1.000000,4.739962,4
cpu_omp,256,1081,467,314,0.992063,4.759910,4
cpu_omp,256,1081,467,314,0.927235,5.797634,4
cpu_omp,256,1081,467,314,0.876472,5.194500,4
cpu_omp,256,1081,467,314,0.840728,6.169461,4
cpu_omp,256,1081,467,314,0.802775,5.687840,4
cpu_omp,256,1081,467,314,0.802775,6.010969,4
cpu_omp,4,1081,467,314,0.955477,1.144808,4
cpu_omp,4,1081,467,314,0.825180,1.001264,4
cpu_omp,4,1081,467,314,0.748069,0.950169,4
cpu_omp,4,1081,467,314,0.752016,0.886158,4
cpu_omp,4,1081,467,314,0.772701,0.833501,4
cpu_omp,4,1081,467,314,0.659346,0.801105,4
cpu_omp,4,1081,467,314,0.831318,0.855168,4
cpu_omp,4,1081,467,314,0.800668,0.825428,4
cpu_omp,4,1081,467,314,0.720596,0.898085,4
cpu_omp,4,1081,467,314,0.735601,0.934024,4
cpu_omp,4,1081,467,314,0.748229,0.941003,4
cpu_omp,4,1081,467,314,0.720669,0.858085,4
cpu_omp,4,1081,467,314,0.978999,0.898190,4
cpu_omp,4,1081,467,314,0.943756,0.856470,4
cpu_omp,4,1081,467,314,0.854920,0.844959,4
cpu_omp,4,1081,467,314,0.855134,1.055535,4
cpu_omp,4,1081,467,314,0.801799,0.656155,4
cpu_omp,4,1081,467,314,0.731168,0.825272,4
cpu_omp,4,1081,467,314,0.806051,0.941993,4
cpu_omp,4,1081,467,314,0.779801,0.850533,4
cpu_omp,4,1081,467,314,0.822093,0.884283,4
cpu_omp,4,1081,467,314,0.674804,0.842773,4
cpu_omp,4,1081,467,314,0.720908,0.852460,4
cpu_omp,4,1081,467,314,0.711806,0.851106,4
cpu_omp,4,1081,467,314,0.682611,0.872408,4
cpu_omp,4,1081,467,314,0.771526,0.862876,4
cpu_omp,4,1081,467,314,0.803602,1.089026,4
cpu_omp,4,1081,467,314,0.612693,0.984233,4
cpu_omp,4,1081,467,314,0.760048,0.936576,4
cpu_omp,4,1081,467,314,0.783653,0.854179,4
cpu_omp,4,1081,467,314,0.506920,0.857355,4
cpu_omp,256,1081,467,314,0.853407,5.518411,4
cpu_omp,256,1081,467,314,0.835512,5.220229,4
cpu_omp,256,1081,467,314,0.801759,5.545755,4
cpu_omp,256,1081,467,314,0.820315,5.662944,4
cpu_omp,256,1081,467,314,0.872515,5.587110,4
cpu_omp,256,1081,467,314,0.941122,6.582800,4
cpu_omp,256,1081,467,314,1.000000,4.802671,4
cpu_omp,256,1081,467,314,1.000000,4.792046,4
cpu_omp,256,1081,467,314,1.000000,5.558150,4
cpu_omp,256,1081,467,314,0.991707,5.986698,4
cpu_omp,256,1081,467,314,0.927979,5.778623,4
cpu_omp,256,1081,467,314,0.880191,6.510091,4
cpu_omp,256,1081,467,314,0.842394,5.806331,4
cpu_omp,256,1081,467,314,0.803697,5.694924,4
cpu_omp,256,1081,467,314,0.801498,5.807268,4
cpu_omp,4,1081,467,314,0.723999,0.544226,4
cpu_omp,4,1081,467,314,0.642778,0.941524,4
cpu_omp,4,1081,467,314,0.527576,1.035639,4
cpu_omp,4,1081,467,314,0.405536,0.809334,4
cpu_omp,4,1081,467,314,0.655174,0.853502,4
cpu_omp,4,1081,467,314,0.525635,0.449641,4
cpu_omp,4,1081,467,314,0.436281,0.045886,4
cpu_omp,4,1081,467,314,0.502211,0.046667,4
cpu_omp,4,1081,467,314,0.518960,0.044793,4
