version,candidates,scan_points,h2d_ms,kernel_ms,d2h_ms,total_ms,best_score
gpu_cuda,4,1081,1.205800,0.474122,0.076928,1.963208,0.624719
gpu_cuda,4,1081,1.104341,0.472820,0.080678,1.855550,0.654822
gpu_cuda,4,1081,1.261791,0.501831,0.094689,2.054355,0.824092
gpu_cuda,4,1081,1.063975,0.491049,0.083179,1.827008,0.623830
gpu_cuda,4,1081,1.158300,0.485424,0.089011,1.936541,0.863848
gpu_cuda,4,1081,1.097622,0.474435,0.076407,1.883676,0.856411
gpu_cuda,4,1081,1.184550,0.485945,0.077345,1.942999,0.798614
gpu_cuda,2601,1081,1.537211,7.255948,0.119377,9.163999,0.878605
gpu_cuda,2601,1081,1.844872,7.428606,0.148284,9.739737,0.876164
gpu_cuda,2601,1081,1.968625,7.356731,0.129064,9.828801,0.865640
gpu_cuda,2601,1081,1.555233,7.378658,0.223232,9.561453,0.826453
gpu_cuda,2601,1081,1.622161,7.397929,0.161878,9.790102,0.883615
gpu_cuda,2601,1081,1.715965,7.460742,0.162503,10.007293,0.948929
gpu_cuda,2601,1081,2.673896,10.684752,2.486550,16.261610,0.970253
gpu_cuda,2601,1081,2.023521,7.453815,0.140159,9.977500,0.974958
gpu_cuda,2601,1081,2.217482,7.469805,0.206253,10.441779,0.902113
gpu_cuda,2601,1081,2.038782,7.459336,0.114325,9.999116,0.775034
gpu_cuda,2601,1081,2.155450,7.617673,0.236931,10.967985,0.775052
gpu_cuda,2601,1081,2.117585,7.483711,0.223857,10.233182,0.767387
gpu_cuda,2601,1081,2.115450,8.500446,0.388339,11.664663,0.774403
gpu_cuda,2601,1081,1.868831,7.567567,0.160471,10.486520,0.768907
gpu_cuda,2601,1081,1.859717,7.570796,0.143439,9.936198,0.767662
gpu_cuda,4,1081,1.521743,0.563655,0.139638,3.764434,0.974958
gpu_cuda,4,1081,3.630422,0.510529,0.143075,5.005079,0.954701
gpu_cuda,4,1081,1.235748,0.519957,0.102606,2.126753,0.872703
gpu_cuda,4,1081,1.704349,0.506830,0.086251,2.489623,0.821102
gpu_cuda,4,1081,1.134237,0.480164,0.094585,1.903207,0.969509
gpu_cuda,4,1081,1.072725,0.510373,0.088022,1.866956,0.840747
gpu_cuda,4,1081,1.073454,0.491102,0.081460,1.841956,0.876603
gpu_cuda,4,1081,1.042568,0.491154,0.097814,1.822737,0.738467
gpu_cuda,4,1081,1.097674,0.483185,0.099741,1.881071,0.835301
gpu_cuda,4,1081,1.080225,0.484330,0.087189,1.840654,0.850041
gpu_cuda,4,1081,1.081475,0.496778,0.124064,1.967479,0.805605
gpu_cuda,4,1081,1.305489,0.489800,0.095731,2.099773,0.744590
gpu_cuda,4,1081,1.097882,0.520946,0.107762,2.039563,0.840732
gpu_cuda,4,1081,1.266582,0.488028,0.097762,2.081751,0.686521
gpu_cuda,4,1081,1.079444,0.479331,0.093335,1.847268,0.677953
gpu_cuda,2601,1081,1.478045,7.166831,0.150524,9.199468,0.882879
gpu_cuda,2601,1081,1.486222,7.193394,0.187867,9.370825,0.864573
gpu_cuda,2601,1081,1.746382,7.245375,0.110366,9.331814,0.851833
gpu_cuda,2601,1081,1.579088,7.217041,0.148075,9.213843,0.882066
gpu_cuda,2601,1081,1.645495,7.853145,0.320318,10.399435,0.978288
gpu_cuda,2601,1081,1.651901,7.300167,0.121304,9.341241,0.990332
gpu_cuda,2601,1081,1.741225,7.347928,0.157398,9.737497,1.000000
gpu_cuda,2601,1081,1.932582,7.464076,0.153284,9.919584,0.997769
gpu_cuda,2601,1081,1.956802,7.486993,0.212035,10.236672,0.951015
gpu_cuda,2601,1081,1.959979,7.451159,0.190837,10.515582,0.877604
gpu_cuda,2601,1081,1.981073,7.453347,0.129221,9.973699,0.819695
gpu_cuda,2601,1081,2.284932,7.462670,0.174951,11.296428,0.783679
