version,candidates,scan_points,h2d_ms,kernel_ms,d2h_ms,total_ms,best_score
gpu_cuda,4,1081,1.388509,0.911523,0.121095,2.635506,0.712195
gpu_cuda,4,1081,1.419967,0.913085,0.125783,2.665401,0.684842
gpu_cuda,4,1081,1.428353,0.913711,0.127085,2.674777,0.772658
gpu_cuda,4,1081,1.441322,0.921679,0.167346,2.758736,0.803247
gpu_cuda,4,1081,1.418041,0.923659,0.124637,2.672485,0.614213
gpu_cuda,4,1081,1.461010,0.992930,0.191929,2.887904,0.758383
gpu_cuda,4,1081,1.792785,0.904491,0.125053,3.034157,0.783653
gpu_cuda,4,1081,1.278038,0.900012,0.110262,2.493316,0.511415
gpu_cuda,4,1081,1.339186,0.896054,0.118908,2.588422,0.716751
gpu_cuda,256,1081,1.228247,1.703982,0.203284,3.365099,0.853407
gpu_cuda,256,1081,1.501114,1.719711,0.190888,3.622030,0.839941
gpu_cuda,256,1081,1.501219,1.712055,0.127397,3.563435,0.802681
gpu_cuda,256,1081,1.333873,1.728983,0.125366,3.386245,0.822158
gpu_cuda,256,1081,1.497000,1.782004,0.148700,3.664217,0.873436
gpu_cuda,256,1081,1.611324,1.788983,0.131512,3.742708,0.941866
gpu_cuda,256,1081,1.522626,1.732836,0.146304,3.617238,1.000000
gpu_cuda,256,1081,1.594033,1.777733,0.137919,3.719114,1.000000
gpu_cuda,256,1081,1.596689,1.782785,0.142137,3.746823,1.000000
gpu_cuda,256,1081,1.562626,1.801223,0.182086,3.763855,0.992063
gpu_cuda,256,1081,1.495698,1.792942,0.127085,3.623592,0.927057
gpu_cuda,256,1081,1.474187,1.796327,0.127970,3.593800,0.879447
gpu_cuda,256,1081,1.505698,1.798411,0.185888,3.695937,0.841650
gpu_cuda,256,1081,1.516948,1.792316,0.129273,3.643905,0.802032
gpu_cuda,256,1081,1.555542,1.788462,0.127919,3.672915,0.803341
gpu_cuda,4,1081,1.474343,0.977097,0.140523,2.824519,0.729535
gpu_cuda,4,1081,1.417781,0.971940,0.132033,2.743893,0.675330
gpu_cuda,4,1081,1.387363,0.916784,0.125366,2.636391,0.512303
gpu_cuda,4,1081,1.426375,0.914023,0.125210,2.693840,0.473454
gpu_cuda,4,1081,1.372415,0.930846,0.125626,2.638630,0.628441
gpu_cuda,4,1081,1.368508,0.911835,0.125106,2.607119,0.524166
gpu_cuda,4,1081,1.395227,0.923190,0.137918,2.667121,0.521953
gpu_cuda,4,1081,1.366581,0.922044,0.133960,2.626547,0.556627
gpu_cuda,4,1081,1.460854,0.926159,0.126148,2.765663,0.446181
gpu_cuda,4,1081,1.377572,0.912929,0.123596,2.619203,0.473389
gpu_cuda,4,1081,1.406270,0.915950,0.131981,2.662797,0.824625
gpu_cuda,4,1081,1.448822,0.913711,0.127606,2.708944,0.792520
gpu_cuda,4,1081,1.372363,0.913607,0.126668,2.638735,0.710638
gpu_cuda,4,1081,1.412833,0.903762,0.121825,2.656027,0.733790
gpu_cuda,4,1081,1.367623,0.918294,0.150367,2.668736,0.745642
gpu_cuda,4,1081,1.431374,0.925794,0.125523,2.699673,0.652555
gpu_cuda,4,1081,1.422312,0.914700,0.124169,2.684360,0.978078
gpu_cuda,4,1081,1.372519,0.956576,0.125367,2.676079,0.941492
gpu_cuda,4,1081,1.370176,0.903658,0.118908,2.656131,0.846206
gpu_cuda,4,1081,1.371998,0.921835,0.132241,2.664308,0.854390
gpu_cuda,4,1081,1.407988,0.930013,0.128074,2.677641,0.799568
gpu_cuda,4,1081,1.382155,0.918919,0.126460,2.635089,0.953812
gpu_cuda,4,1081,1.363769,0.913711,0.124377,2.609567,0.821850
gpu_cuda,4,1081,1.396374,0.919909,0.125679,2.649516,0.773445
gpu_cuda,4,1081,1.363769,0.924127,0.127033,2.618578,0.724743
gpu_cuda,4,1081,1.372623,0.913555,0.123699,2.612432,0.801154
gpu_cuda,4,1081,1.409186,0.910637,0.126512,2.676391,0.774693
gpu_cuda,4,1081,1.394759,0.914128,0.129064,2.662641,0.822481
gpu_cuda,4,1081,1.339706,0.911159,0.119377,2.590140,0.677212
gpu_cuda,4,1081,1.416738,0.904023,0.122450,2.659465,0.722461
